id,text,polarity
1585977744915046401,"@user Mco. Aurélio S.R. sociólogo, cient. Polit. e Ass. pessoal do Lula virou ""O TRAFICANTE MARCOLA"" na feiquenêus bolsonarista. Alguém esperava algo diferente de quem indica pra Ministro um traficante de madeira, uma taraDamaris, um nazista, um terraplanista e um dizimador de pobres?",-1.0
1577108587154767873,"@user Falácia do povo aqui no interior é que o presidente não gosta de pobre. Para muitos aqui o cara que assaltou o próprio país, é o pai dos pobres. É lamentável que um povo trabalhador e sofrido querem reconduzir o nine de volta à cena do
Crime.",-1.0
1583102590983999488,Coitadinha da jovem pan ne gente?! O malvado Lula mandou censurar eles. Agora não podem mais ficar falando qqr merda enviesada e sem fundamentos. Meu Deus a ditadura comunista já está começando,-1.0
1583544298028511232,"Cade a intervercao militar, e lulinha na cadeia https://t.co/F8PL1z3Rr5",-1.0
1582454524618211328,Quanta mentira olha a cara de pouco caso...nem lula e tao menos este.monstro https://t.co/s0HIZ7JPMD,-1.0
1580011853815898112,"@user Você e um Politico brasileiro mais nojento que tem no Brasil
Nem Lula nojento
Nem Bolsonaro nojento
Voto nulo já
Que tristeza vive em um País assim.
😢😢",-1.0
1585587120839737346,"Cantor Daniel surpreende ao revelar destino de sua fortuna.

Segundo ele, quem cuida de suas finanças é o seu pai, Zé Camillo. ""Na maioria das vezes é ele quem faz tudo"", contou.

Leia: https://t.co/bgutlLPBlr https://t.co/pkZPUZBYP1",0.0
1576961415268962305,"Falou que não vota em ex presidiário, mas tu adora vender um atestado médico falso, né, dra ? 
Tô doida pra colocar seu nome na roda ! 👍🏽 
Medicina por amor 💕",-1.0
1584982788435951616,"Atenção brasileiros às promessas do ladrão 9 dedos e seus aliados, estão buscando de todos os meios demonstrar que são a solução pra administrar nosso Brasil, todos eleitores sabem que se trata de uma quadrilha que vinham nos roubando há 30 anos, juntos com PMDB, PSDB e outros! https://t.co/Q26gBk6m68",-1.0
1582390385782927360,@user @user @user Ciro é tão importante que o PT quer destruí-lo como líder da centro-esquerda. Basta ver o que fizeram na campanha do voto útil contra ele.,-1.0
1585197938975772672,"Temos um Candidato que Até agora não mostrou um Plano de Governo para o País...

Nada de plano para a Economia

Nada de Plano para a Segurança

Nada de Plano a Família

O Que Temos hoje é alguém ostentando um boné sinalizando virtude para o Narcotárioáfico e o Crime Organizado. https://t.co/6pJDZDPIr2",-1.0
1580989269937528833,"Hoje em Caxias que coisa linda, eu tenho fé em Deus que além do lula todo sistema corrupto do STF vai cair, o povo já não aguenta mais tanta tirania da parte desse Alexandre de Moraes, tú não é Deus quanto maior a altura maior a queda. Bolsonaro por uma país livre🇧🇷 https://t.co/RlBsZ3u9uh",-1.0
1585621680734572544,"@user Ao redor do mundo, um L feito com a mão significa LOSER (perdedor) e indica que a pessoa é uma FRACASSADA.
No Brasil, indica a mesma coisa...
😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😅🤣😂😂

L de .... Lúcifer ... Lula
13 ... Vermelho Carniça. uma simbologia do INFERNO.",-1.0
1579801864643964928,@user @user @user @user @user @user @user @user ❤💪LULA.LÁLÁLÁ.O BRASIL TEM PRESSA.PRA CIMA DELES DE ESQUERDA😁😂😁... https://t.co/s9rEgJcU20,1.0
1586169190183936000,No governo do aloprado luladrão o MST invadiu e destruiu maís de 2000 pés de laranja e de café pelo único objetivo de fazer politicagem e fazer agrado ao MST sua organização criminosa oficial e predileta,-1.0
1582672417012359168,@user Será que o youtube vai boicotar o episódio do lula no flow igual fez com o do bolsonaro? 🤔,0.0
1578013700924899328,"@user mais da metade dos 3% do Ciro vão pro bozo, e o “apoio” do Ciro ao Lula não deve ter revertido nenhum destes votos,",0.0
1576918556494934017,@user O que me deixa mais triste é que a grande maioria concorda que Ciro é o melhor mas por cair nessa narrativa de voto útil não vota no cara. É foda. Bolsonaro está mais forte por causa do Lula. Infelizmente.,-1.0
1578008595307847682,"@user @user @user @user Com os senadores e deputados, prefeitos de direita? Tem que ser retardado mesmo pra ficar rindo. 😂😂😂😂😂😂😂😂😂😂",0.0
1576236270879395842,"muito estranho que aqui na escola pública a maioria vota no bolsonaro e aki na escola particular a maioria vota no lula.

Ah mas e as federais? A maioria vota no Lula, porém quem passa pra Federal em grande maioria são alunos de escola particular.

O discurso da esquerda não cola",0.0
1585354314197127168,"@user Começaram a destruir a reputação do delator.
O mesmo feito c/Francenildo, caseiro d Palocci.
Ao denunciar o Ministro d Lula, teve sua vida vasculhada e depósito do pai na CEF, transformado em propina.
Criminosos todos, inclusive jornalistas q aceitam a versão c/tanta passividade.",-1.0
1581860415708897281,O que o Nelipe Feto tá ganhando pra babar o ovo do Nine? Não é possível.,-1.0
1586341205842874369,"@user Sacramentada eleição, após último debate. Ñ temos mais dúvidas: Lula será próximo Presidente. Caberá agora, indicar ótimos integrantes, q representem frente ampla, q o apoia. Temos colaboradoras Simone, Marina e Eliziane Gama. O mercado confia recuperação nova fase nosso Brasil.",1.0
1584180625917214720,@user Faz o L de luladrão o maior corrupto da história desta nação kkkkkkkk https://t.co/5XigRB4m2I,-1.0
1586230295036325890,"@user E pior que to vendo o mesmo debate. Ficaram nesse jogo de pergunta e acabou que ninguém respondeu porra nenhuma. 
É mais fácil dar um Google em busca da resposta do que esperar esses dois responderem alguma coisa...",-1.0
1581811005847240704,"Esses são os elementos que votarão no Lula e que roubaram a paz, bens e o celular dos seus filhos e netos. https://t.co/0qcjqfpF9g",-1.0
1577277513331789825,ontem alguém falou p minha vo q o lula fez macumba pra ganhar as eleições e ela veio me fala q crente não vota no pt kkkkkk pois muito q bem kkkk calma calma veinha que o plot twist veio,0.0
1585984399920615425,"É incrível a Globo na altura do campeonato dizendo o que Bozo tem que fazer para chegar em ""condições de igualdade"" com o presidente Lula. É incrível a Globo na altura do campeonato discutir AS MAIORES PATAQUADAS do bolsonarismo como se fosse ALGO SÉRIO. JP subliminar!!!",-1.0
1576614523938934784,"a lenda de vermelha para demonstrar seu apoio ao papai lula, o murro na bolsonara de westeros.... https://t.co/QgC02elIxd",-1.0
1576778224562212866,É muito estranho isso... E está acontecendo em várias cidades... Eleitores que chegam pra votar e seu voto já está computado ou justificado... Como pode Bolsonaro eleger seus apoiados com expressivo n° e ele mesmo ficar atrás do Luladrão? Algo de errado acontece! https://t.co/zXrIWrDrHi,-1.0
1578889392567246848,"@user retorica baixa e feia a sua heim! kk Não deve ser fácil ter apoio de Renan Calheiros dividindo mesmo palanque! 
Ou ser taxado como governo + corruPTo que este país já teve. Faça suas escolhas, alias já escolheu né? Tai o link


https://t.co/xbvSVjxbZ2 https://t.co/kcRH4DHm8E",-1.0
1582496866239148032,"@user Também não sabemos porque vc insiste na bobagem de atacar o lula, que nunca te ofendeu, e correr atrás de um candidato que não é nenhum santo, protegeu os filhos da PF, tem 51 imóveis comprados em dinheiro vivo, entre outro crimes e ainda te chamou de traíra, vai entender !",-1.0
1578716829014315009,@user Aqui em Feira estamos todos empenhados! O PT nunca conseguiu fazer um prefeitura de esquerda! Não sei como Lula teve mais de 60% de votos aqui na cidade! Se nem o líder do governo conseguiu ser eleito por votos aqui! O deputado do PT Ze Neto foi eleito por quoeficiente partidário,-1.0
1584491024964911109,@user O capitalismo é uma máquina de matar pobre. Temos que nos opor ainda mais quando temos alguém vinda da classe trabalhadora. Foi tudo armado para dar visibilidade pro amigo do mostrao tentar virar sobre o favelado que voltará ao Poder.! Venceremos novamente contra tudo e todos.!,-1.0
1581803485938749441,perdi as contas de quantas vezes o lula ja falou nao minta,0.0
1576716616783761408,"VAI PASSANDO A ROLA DO LULA!
COMPARTILHA ATÉ CHEGAR NO CU DO BOLSONARO!

⭐️13
13 13 13
13 13 13 13
 13 13 13 13
 13 13 13 13
 13 13 13 13
 13 13 13 13
 13 13 13 13
 13 13 13 13
 13 13 13 13
 13 13 13 13 13 13
13 13 13 13 13 13 13 13",-1.0
1576613057614450688,"Grupo da minha família tá um show de horror, não consigo nem acompanhar…",-1.0
1583844534009462784,@user pt pdt psb psol rede psdb corruptos todos unidos em só causa fazer o cachaceiro ganhar para pegar as chaves dos cofres e fazer do brasil uma venezeula quem trava o brasil de prosperar crescer são esses partidos de canalhas,-1.0
1579641441940541442,E Lula pode postar o que for o povo não é bobo e não cai mais em conversa fiada. https://t.co/r6p15IT53z,-1.0
1585403645604302849,"chato pra caralho esse Felipe Neto. tira as bola do Lula da boca, ninguém é obrigado em votar em pt não truta.",-1.0
1579652372468756480,"@user @user o resultado das urnas mostraram oq povo quer... faltando 1,57% para Lula ser eleito no primeiro turno, 7
MILHÕES de vantagem de Lula contra
Bolsonaro, Lula passou a ser o candidato com mais votos da história do Brasil... LULA ganhou do bosta no primeiro turno e vai ganhar de novo",1.0
1586490000660570112,"Ex presidiário falou que MEI não é trabalho, esse vagabundo só sabe roubar e mentir. 
Amanhã vote 22 e não deixe esse ladrão voltar ao poder.
 
 
 
 https://t.co/n6eaVNXQ4H",-1.0
1576351247346839552,"Caralho,puta 💩💩💩,vc tá de sacanagem, o cara apoia que qualquer menor roube seu celular,enfie o dedo no de cuidado e ainda faz Lula livre,vai gozar ou vai reclama? https://t.co/u9f8MHvm5m",-1.0
1584692808417705984,@user Lula é criminoso condenado! Abre o olho 👀,-1.0
1583096281547026433,"@user O TSE/STF definiu o que é fake News:

""Qualquer palavra dita, escrita ou pensada desfavorável ao Lula, fica automaticamente, classificada como FAKE NEWS, mesmo sendo VERDADEIRAS e estão PROIBIDOS de ser divulgado por qualquer meio. Sujeito a multa e ATÉ MESMO, prisão.""",-1.0
1581426928535633920,"@user @user É mesmo?? O que diziam todas as pesquisas?? Toda a imprensa suja? Quer se manter cego e acreditar no xarope Danones e no Metrópoles é direito seu! Metrópoles inventou q empresários apoiadores do gov. estavam bancando um golpe no 7 de setembro, c/ anuência do STF fizeram busca e",-1.0
1580558216152641541,"@user A pergunta que não quer calar: "" Porque Campanha do Bolsonaro preocupada com atual Vereador de MG eleito com maior votação no Brasil pelo fato de ser "" Homosexual e rola video do mesmo fazendo sexo com outro homem""?. Bolsonaro e os Falsos pastores falam e condenam tanto os",-1.0
1585313448556388352,"O barba ladrão tem todos os TOGADOS na mão! 

ISSO PRECISA SER ESCLARECIDO!

 https://t.co/gvftLrA88b",-1.0
1585270872566337536,@user e @user Haddad são democratas.Atraem a confiança de pessoas diferentes porque pensam e agem a favor do bem de todos e não apenas de alguns. Incluem pobres e ricos em suas propostas. ️⃣3️⃣ ️⃣3️⃣,1.0
1577382842488999936,@user @user O povo nem sabe o que é maçonaria nem seus princípios...os petistas estão desesperados pq o Lula jamais poderia entrar na loja da maçonaria pois não é um homem honrado.,-1.0
1580728394848665602,"@user Olha o amigo do nine aí, gente!!!!",-1.0
1579559738505035776,"@user E porque muitos eleitores do lula já votaram no primeiro e segundo turno na mesma hora ""fraude """,-1.0
1577604877664108544,"Parece q nunca viram os vídeos do Lula falando q detesta os crentes, nunca viram o que os governos amgs dele fizeram (os malucos expulsaram as freiras do país) entt n me venham dizer q ele é a favor dos cristãos pra mim essa fake news n cola https://t.co/O9700CTeWz",-1.0
1577144382418919424,"@user @user Respeito. Mas o primeiro turno é o voto da convicção, o segundo turno vc escolhe o menos pior. E claramente o Lula é o menos pior. Quase um mês pra por a cabeça no lugar e refletir que o bolsonarismo com essas vitórias no congresso é o mal maior",-1.0
1576743118434893824,"A partir dos 15%, só foram apuradas — aleatoriamente — as urnas do Lula. 

Mas é espantoso a quantidade de gente que engole estes absurdos, quiçá impossibilidades, estatísticas, matemáticas e lógicas e debatem considerando isto como base e ignorando todos os dados da realidade https://t.co/8UfaThgXM4",-1.0
1579415860728717313,"@user A Verdade vota no Lula.
A Mentira vota no mentiroso canibal.",-1.0
1576751280151662593,Toda vez que escuto alguém falar que se o Lula ganhar o Brasil vai virar um país comunista que nem a Venezuela eu tenho vontade de bater a minha cabeça na parede,-1.0
1578846655209648128,"@user Pior do que o tal ""Lula ao molho de chuchu "" ou coisa do tipo. 😠",-1.0
1585741935234502657,"@user @user @user @user Sim ele é na vdd o homem mais rico do mundo e usou esse dinheiro pra comprar a merda de um sítio de classe media em sp e um pedalinho

Genio
Aprenda elon musk
O lula é tao foda que roubou o dobro do valor da petrobras(roubou da petrobas) e roubou quase metade do pib br",-1.0
1577364759808204800,"“(..) para dizer que acompanho a decisão do meu partido. Frente as circunstâncias é a última saída. Lamento que a trilha democrática tenha se afunilado a tal ponto, que resta duas opções (..) insatisfatórias” -Ciro Gomes",0.0
1576923880006225921,"""Todos pela democracia"", ""viva a democracia"", ""respeite a opinião do próximo"", o resto do país massacrando o nordeste por votar no Lula kkkkk, esse é o Brasil, senhoras e senhores",0.0
1582522063914676225,"Só pra lembrar, caso alguém tenha esquecido: LULA É LADRÃO!!!!! https://t.co/ILpUAsomKl",-1.0
1579233513827880961,COM AS PERSEGUIÇÕES A PERFIS CONSERVADORES CRISTÃOS E FAKE NEWS PERMITIDA PELO TSE É PRECISO AVISAR PRA ESQUERDA E PRA MIDIA SE ACONTECER A TRAGéDIA DO LULA GANHAR JA NO PRIMEIRO DIA DO GOVERNO DO LADRÃO JA TEMOS QUE PEDIR O IMPEACHMENT E PEDIR O FORA LULA https://t.co/amT6X9H4Fw,-1.0
1576773734551080960,"@user ➡️Infelizmente o crime compensa nesse país,é querer empurrar goela a baixo a vitória do criminoso Lula
➡️Em nenhum lugar ele levou multidões,EU NÃO ACREDITO NESSE RESULTADO
➡️Eles querem fazer agente aceitar,para o 2° TURNO enfiar o presidiário,ESTÃO ROUBANDO NA NOSSA CARA https://t.co/wC0ItasfLj",-1.0
1576406991643488257,"@user @user @user A bandeira do Brasil é verde amarelo, a roupa da Luiza é vermelha, e uma coisa é uma coisa, outra coisa é outra coisa!!!",0.0
1583024887127416832,"@user @user Olha aí a consequência de “agora é nulo!”, “deixa o Ciro em paz”…assim como esse cidadão que não entendeu nada (ou é má fé mesmo) devem existir muitos. Um Ciro participativo poderia aplacar isso. Nem precisava fazer o “L”, bastava estar mostrando o absurdo que é votar no 22.",-1.0
1577366975734775808,@user ah cole doidão mkkkkk tu fala merda e a culpa é do eleitor do lula,-1.0
1576564612710875139,bicho que fila o lulinha tá fazendo eu enfrentar 😭,0.0
1577844449966800896,"Ah e foi o governo Lula que rolaram vários projetos e investimentos pra micro e pequenos empresários, pq você pequeno gafanhoto que tem MEI você não é rico e muito menos o véi da Havan",-1.0
1583153979516911618,Tem q ser mt corno pra ficar num sol desse vendo o 9 dedos😂,-1.0
1578199451797176321,"Mesmo tamanho não, lula está desidratando a cada dia, agora os brasileiros da região norte , nordeste ,centro este , região amazônica ,sul e sudeste 
vão ter uma opção honesta para governar o Brasil e fazer seus sucessores , agora a direita vai vencer e tirar o país do atrazo. https://t.co/mQ0ZrLgctC",1.0
1582897769899257858,"@user Precisava ter usado da mentira? Não ignore a inteligência das pessoas. Lula não foi só presidente do Brasil, ele foi o maior e melhor presidente do Brasil até hoje e merece respeito. Vamos voltar à normalidade e debater ideias, projetos com honestidade e verdade!",1.0
1576769315499491328,"Nossa e aquele ex presidiário que virou presidente depois e o time ganhou uma copa do mundo? Sim, o Nelson Mandela",0.0
1576628758261288960,"Lulinha também venceu na Alemanha, com 1766 votos, contra 795 de Bolsonaro. https://t.co/icUu76bdow",0.0
1576929379044577281,"A pessoa estava se lamentando que perdeu 10 ente-queridos na pandemia por falta de vacina e cuidado, hj ela me deu carona e disse: A eleição foi pro 2° turno é capaz desse Lula vencer, fiquei quieto e comecei a praticar minha nova maneira de viver entre os fascistas.",-1.0
1576900303068139520,simone lembre q o vice do lula era do psdb https://t.co/TrLnTmHKOA https://t.co/sNBF3oJbCb,0.0
1582879478312620033,Lavou a alma dos Brasileiros de bem e sim Lula é td isso é mais um pouco. Vagabundo descondenado https://t.co/ixnhH080mt,-1.0
1578165360431222784,"Olha o Lulinha da massa!
Então nordestino não pode ser formado ???? https://t.co/b0vAvtXCFR",0.0
1584278562806583296,"@user @user @user pesquisa o inutil, tu tem mão e internet pra q? pra ficar batendo punheta o dia todo? pesquisa ai caralho",-1.0
1584583248466051072,"@user Quando parte da mídia, classe artística, jornalistas e do judiciário tentam nos empurrar goela abaixo um ladrão como opção eu seguirei lutando contra corruPTos!
a corrupção mata!
Lula nunca mais!
o cara foge dos debates por que não tem o que dizer além de mentiras.",-1.0
1584248176285929472,"O coordenador da campanha de bolsonaro - Roberto Jefferson atira com fuzil e lança granadas contra policiais federais para evitar prisão, mas é preso por tentativa de homicídio. Se vc ainda apoia e vota nesse filho da _ _ _ _ , saiba que vc também é um grande filho da _ _ _ _!",-1.0
1583158853214277632,"@user Esse data Folha é uma fraude, só dá pro Lula. Nem levo nada a sério dessa data",-1.0
1576520515556376576,"@user *“É melhor, mesmo sendo um pilantra”, diz Marcola ao declarar voto em Lula durante interceptação da PF*

https://t.co/en4hEtyNHF",0.0
1576232342053875712,Onde estão os votos do PT para ganhar no primeiro turno? Essa narrativa além de burra é totalmente irreal... Com todo sistema contra bolsonaro ainda sim vamos dar uma surra nos esquerdopatas... Pesquisas compradas não vão nos intimidar.,-1.0
1576717719663448069,@user @user @user @user Calma que o petista não entendeu isso ainda,-1.0
1579862437922504704,"B22: ""O voto nulo ajuda a eleger o Lula"". N: ""Pode ajudar a eleger o Bolsonaro também"". B22: ""Ah, não. A esquerda milita melhor"".

Eu: ""Lula eleito é culpa de quem vota nulo ou da militância bolsonarista que é incompetente""?

🤔",-1.0
1576381186959495169,"@user PUTS..
DEPOIS DESSA É SURREAL.
VOTAR NO LULA É VOTAR NO MARCOLA LITERALMENTE!!!
CARALHO, +- 30% DO POVO É MARGINAL ASSUMIDO!!",-1.0
1581865084586192898,"@user Parece que ele disse “O Guga, vc nao sabe p0rra nenhuma”, pra um Lulinha paz e amor, que ama a todos, tá bem estilo Bolsonaro ele, nao?!",-1.0
1582383040449622017,@user Primeiro que não é embaixadora de porcaria alguma e nem o Guaidó é presidente de nada . Estão coagindo as meninas . Está na hora de falar as coisas como são .,-1.0
1582390349573820418,"@user comunismo é a besta ferida do apocalipse, lula é  comunista, marxista, e um anticristo dos mais eficiente amigo de maduro na Venezuela e cuba regime que adimira.",-1.0
1577984647568449537,"@user @user Sobre isso entro aqui só vejo lula as vezes acho estou na página do lula ,ele tem falar das verbas cortadas das pessoas deficiência, das faculdades agora . Nossa pais só afunda.",-1.0
1586489396336898048,"@user @user FAVELADO NÃO É BANDIDO !!!
VIRADA JÁ COMEÇOU 
HADDAD GOVERNADOR SP
LULA LÁ 
VIRADA JÁ COMEÇOU 
HADDAD GOVERNADOR SP
LULA LÁ 
VIRADA JÁ COMEÇOU 
HADDAD GOVERNADOR SP
LULA LÁ",1.0
1581280166294482946,"PAUTAS AMBIENTAIS....KKKK....
A DESINFORMAÇÃO DEVERIA SER CRIME NO BRASIL.
NÃO TEM COMO UM PAÍS PROGREDIR COM TANTOS CÚMPLICES DESAVERGONHADOS DE UM LADRÃO. https://t.co/9hokvMIFXt",-1.0
1586184304370982912,"@user @user Carluxo conseguiu emplacar a segunda tag deles. Chegou a hora da gente unificar as tags e além de LULA INOCENTE, precisamos subir
LULA INOCENTE 
LULA INOCENTE
LULA INOCENTE
LULA INOCENTE 
BOLSONARO CRIMINOSO 
BOLSONARO CRIMINOSO 
BOLSONARO CRIMINOSO 
BOLSONARO CRIMINOSO",0.0
1583933560100360192,@user Não vai colocar o vídeo do Lula empurrando a mulher?,-1.0
1577396721180676115,@user É muita hipocrisia. Lula tem avanços em todas as áreas que você citou.,-1.0
1584923736662220801,"Preparem-se para perseguição caso Lula ganhe. Ele tem um Judiciário disposto a qualquer coisa, sem freios e sem questionamentos por parte da PF que executará as ordens.",-1.0
1584324499457028098,@user @user Roberto Jeferson agiu errado. MAS O LULA E LADRAO SIM!!!,-1.0
1579831545552310273,"@user @user LULA, Minas não aceita ameaças de bandido, PT nunca mais!!! https://t.co/GPyqg7vUzi",-1.0
1576724678873608193,"Sendo sincero: o pesadelo continua por mais 4 anos. 

Com o senado desse jeito, Lula sendo eleito terá infinita dificuldade. 

Pesadelo sem fim 😭",-1.0
1578372184031928320,"Dizer que o Nine defende o aborto é eufemismo.
'Aborto' leia-se matar crianças indefesas e inocentes. https://t.co/XBx5JgsIc2",-1.0
1583996433321316353,"@user Lixo é o lula sera varrido em breve não se preocupe a essa historia esta muito estranha e você ao lado da merdinha 13 lixo bagunça do pais destuiu i bresil e deixou uma historiq triste, roubou biliões é santo??!🤔🤔🤔",-1.0
1586493022476402689,Mandou um áudio preocupada falando que não é pra sair na rua por causa dos bozo pra não arrumar treta kkkk corta pra eu sozinha na esquina xingando e gritando lula pra carreata dos gado,-1.0
1586382536904613889,@user Papo reto: vc é muito burro! LULA CRIOU O MEI https://t.co/E6j3rsvddd,-1.0
1579268308657836032,"@user Novamente , ""dinheiro vivo"" e ""moeda corrente"" são coisas completamente diferentes ! Essas mentiras petistas precisam parar , mesmo sem a ajuda do Sr. Alexandre de Moraes que joga à favor de Lula.",-1.0
1576863558406533120,"Aposto que a K■■■■■■ ta mt puta agr, já q o lula n ganhou no 1 turno",-1.0
1585327826169139200,"acabei de fazer uma coisa que jamais achei que faria por livre espontânea vontade.
.
.
.
.
.
.
.
.
.
.
me matriculei na academia 🫠",0.0
1583436034225807362,"Eles que vão sofrer. E sinceramente, até merecem.
Vou estudar muito mais sobre o comunismo, o socialismo, vou DECORAR as falas de Marx, e quem sabe daqui 4 anos a gnt não discute a colocação desse regime mais maleavelmente, em contraposição ao capitalismo, que é pai do bolsonaro.",-1.0
1580665523582676992,@user Ahhhhhh .. Vai lá jantar com o Lula...,0.0
1583942060906008576,"@user Lula foi condenado em 2 processos por corrupção e lavagem de dinheiro. A condenação foi aprovada por 2 juízes federais, 3 desembargadores do TRF e 5 ministros do STJ. Nenhum magistrado escreveu “absolvo” em qq pág desses processos. Mas o TSE ""achou"" q Lula é inocente",0.0
1578177363132575744,"@user kkkkkkkkkkkkkkkk caraca mano... VERGONHA NACIONAL... e eu votei em voce anos atrás, achei mesmo que era uma boa pessoa, caraca, ainda bem que aprendemos com os erros né... PLAYBOYZINHO",-1.0
1586182316967088128,"✅️ LULA EU AUTORIZO
✅️ BOLSONARO MENTE
✅️ JANONES EU AUTORIZO
✅️ RESPEITE A FAVELA TARCÍSIO 
✅️ LULA INOCENTE PELOS POBRES
✅️BOLSONARO MENTIU
💣CELULAR DO BEBIANNO
🙏 LULA INOCENTE PELO BRASIL
⃣3⃣ 
 https://t.co/9cNDgTu20o",0.0
1583447977729101824,"Hashtag informação de primeira mão: ""a internet precisa ter suas leis mudadas porque não mudam desde 1964"" pérolas ditas por Lula que não sabe que em 1964 não tinha internet kkkkk",-1.0
1584268374313345024,"Vem na DM
Quem vota em Lula tem desconto nos meus packs!
Aqui é vermelho 13
Se você faz parte dos 49% que vai eleger @user
 dia 30 e AINDA não te sigo, deixa um Oi aqui nos comentários que eu quero te seguir pra gente comemorar juntos 
@user
@user
1️⃣3️⃣❤️🚩 https://t.co/fBy7874Y0S",0.0
1577413304519041024,@user A Brasil inteiro sempre soube que vc fazia parte da quadrilha cirão.. o lula sempre foi o chefe que vc mesmo falou com sua própria boca suja.. acorda Brasil..,-1.0
1576710500054093825,"eu tô tão triste, a gente vai ficar esperançoso até o dia do segundo turno e o Bolsonaro vai ganhar de lavada… o dia ERA HOJE! :(",-1.0
1578263966970957824,"@user @user Carniça sanguessuga!!! Você que tanto falou da corrupção do Luladrão!!! Ciro que tanto falou da corrupção, FHC que tanto falou da corrupção do PT... AGORA FORMAM O GRUPO LUlaCIroFERnando Henrique... resumindo: LUCIFER",-1.0
1584312276857028609,@user Se ele foi preso e agora não é mais... O nome é Ex- presidiário?,-1.0
1577325718396100609,"@user @user @user @user Muito provavelmente você e sua família sabem que o Lula foi preso, mas não sabem como foi o processo que levou a isso acontecer. Sergio Moro claramente tinha interesses pessoais no caso e MANTEVE CONTATO com os delatores.",0.0
1578175376265994240,"@user @user @user Quem pensa no Brasil? O Bozo que faz discurso de ódio, é aspirante a fascista e só passeou de moto e jet ski durante seu governo? Quer que eu acredite nessa piada? 🤣🤣🤣",-1.0
1578938151669682177,"Ñ pesquisem ""menino do MEP"".

Lula acusado de sevícias sexuais nos anos 1980 https://t.co/HeNx2aTnns",-1.0
1583046748620042241,@user @user Engraçado e as que erraram a favor de lula vai falar também. Concordo que essa errou mais teve uma 6 a 7 que errou a favor do ladrão,-1.0
1584358775175405569,@user LULADRAO VAGABUNDO QUADRILHA ORGANIZADA 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷👿 https://t.co/Sm0FBwnYHd,-1.0
1585357916777119744,@user Eu sei eu tô com vc sou lula mais imagina se eles te atacarem por vc aponha lula respeita o volto dele eles tem que escolher um lado isso é democracia e um absurdo o quanto as pessoas não podem se expressar claro com respeito lula presidente,0.0
1579860328707674112,ÓTIMA NOTÍCIA! LULA CONFIRMA VANTAGEM NO IPEC! REJEIÇÃO: BOLSONARISTAS N... https://t.co/kkn3yeMlEG via @user,1.0
1586180019071569920,@user Lula foge o tempo todo não tem uma resposta concreta de nenhum assunto e se faz de dissimulado o tempo todo. Só ot@user acredita nesse corrupto.,-1.0
1583486527312924672,@user @user @user dois canalhas falou mau tempo todo desse cachaceiro agora abraçados com ele vcs e tudo da mesma laia,-1.0
1583126104315138048,@user @user Ele tá tentando dar um golpe nos pobres.,-1.0
1578496732941668352,"@user @user @user Como não dá pra colocar na mesma balança?! Se o Bolsonaro rouba desde quando o Lula era presidente?! 

(Sem contar o custo da ineficiência dele como deputado durante mais de 20 anos na câmara tendo apenas 2 míseros projetos aceitos…)",-1.0
1578430560032411648,"@user @user @user Se esse governo fosse a metade que você diz ter sido, quando ele assumiu ele pegou um país de primeiro mundo kkkkkkk
Igual aos pobres que o Lula tirou da pobreza kkkkkkk",-1.0
1585967996530475008,Postagem do LULA. E nosso 9 sempre curtindo .. 🤏🏼🤏🏼🤏🏼🔥🔥🔥♥️♥️♥️ https://t.co/96DJu56XuC,0.0
1579579161035051008,"🔴 PESQUISA IPEC PRESIDENCIÁVEIS 2° TURNO 

Votos totais

Lula - 51 %
Bolsonaro - 42%
Nulos e Brancos - 5%

🔴 PESQUISA IPEC PRESIDENCIÁVEIS 2° TURNO 

Votos válidos 

Lula - 55%
Bolsonaro - 45%",0.0
1586377854987931648,"@user Quem vota no Lula não pensa apenas em si e sim no povo, no Brasil e na Amazônia.",1.0
1577700486995664898,"@user @user O Zema tinha banners com o Lula. Não queria aparecer com o Bozo. Veja aí!
Zema foi um oportunista. https://t.co/NtOm9m22qY",-1.0
1584546157329494016,@user @user @user O mais bonito é ver todo mundo que vota no Bozo tentar dizer que o Jeferson é amigo do Lula e n do Bolsonaro,0.0
1581983331692220421,"O fato de Lula ser chamado para condenar experiências autoritárias de esquerda não consiste por si só nenhum tipo de falsa equivalência com Bolsonaro. É esperado que qualquer líder democrático condene esse tipo de experiência, e o fato de Lula não fazer isso, aliado a atos +",0.0
1582519694862745600,Só o Lula pra me fazer assistir a alguma coisa do Flow. Já dei unfollow naquele canal das duas meninas pq uma delas é bolsonarista encubada,-1.0
1576774224655810560,"porfavor, se o seu argumento for “Lula é ladrão” não fale perto de mim",-1.0
1581107634769231872,"@user @user Estudar onde???
Coloca aqui as fontes acadêmicas pra que eu possa estudar
Cite autores que publicaram livros sobre o assunto
Mostre alguma ata de reunião do tal foro de São Paulo presidida pelo Lula pra eu ler",0.0
1581742976476545026,Cadeia neles! Agrediram mulheres que tentavam evitar tamanha violência contra um eleitor do Lula! Aonde vamos parar? https://t.co/rtnFQcpQ9Z,-1.0
1583304530849976320,@user Ele tá falando que lula é ladrão spbrw roubo de Bilhões pu Bilhões de esperma na cara dele? Tô confuso😕,-1.0
